#E EFF Epot Ekin Eint Eext
3.549380200739020e+00 3.059155563016631e+00 1.273756017422917e+00 2.275624183316103e+00 1.334140235674295e-01 1.140341993855488e+00
3.440346829745666e+00 3.154834809328823e+00 1.272141827623540e+00 2.168205002122126e+00 1.324493188890172e-01 1.139692508734524e+00
3.465491582697998e+00 2.592320981757308e+00 1.225758411661150e+00 2.239733171036848e+00 1.181053201111223e-01 1.107653091550028e+00
3.435732290058077e+00 3.228181422968188e+00 1.252626758280808e+00 2.183105531777269e+00 1.351595525793517e-01 1.117467205701455e+00
2.724332694159033e+00 4.364771782192978e+00 1.306413927284548e+00 1.417918766874485e+00 1.417343227772499e-01 1.164679604507298e+00
3.595611236919376e+00 2.592537857681405e+00 1.250982587620911e+00 2.344628649298465e+00 1.225952755360921e-01 1.128387312084818e+00
3.313566216698385e+00 3.085098613071602e+00 1.271383631963397e+00 2.042182584734988e+00 1.225320797549118e-01 1.148851552208485e+00
3.603612287831155e+00 2.624998819758246e+00 1.239151779343702e+00 2.364460508487453e+00 1.253466001996330e-01 1.113805179144070e+00
3.290488859926075e+00 3.514660452091340e+00 1.312505100039006e+00 1.977983759887069e+00 1.337234696683050e-01 1.178781630370701e+00
3.388063645768854e+00 2.913386311880156e+00 1.284124249846322e+00 2.103939395922532e+00 1.204864155480994e-01 1.163637834298223e+00
3.292586986372057e+00 3.574178372747324e+00 1.328152723146913e+00 1.964434263225145e+00 1.352184840191030e-01 1.192934239127810e+00
3.337026089108775e+00 3.117737468956208e+00 1.296837892252505e+00 2.040188196856270e+00 1.244877256545007e-01 1.172350166598006e+00
3.390493272040778e+00 3.428927101555521e+00 1.246199858625302e+00 2.144293413415476e+00 1.409238456641008e-01 1.105276012961202e+00
3.119196521964656e+00 3.352540161410277e+00 1.230952516953145e+00 1.888244005011511e+00 1.296476556525865e-01 1.101304861300558e+00
3.549813711630380e+00 3.368638552304598e+00 1.247098546484139e+00 2.302715165146241e+00 1.460546060635528e-01 1.101043940420587e+00
3.535487030224037e+00 2.643872073222031e+00 1.254854223314038e+00 2.280632806909999e+00 1.200780506545811e-01 1.134776172659457e+00
3.439083679557410e+00 2.952578393286801e+00 1.244286626046664e+00 2.194797053510746e+00 1.269149362569537e-01 1.117371689789710e+00
3.613177197575696e+00 3.420244127175712e+00 1.269799030943601e+00 2.343378166632095e+00 1.479154886148985e-01 1.121883542328703e+00
3.487166960185672e+00 2.820296403631115e+00 1.263872494264045e+00 2.223294465921627e+00 1.222963985489423e-01 1.141576095715102e+00
3.323244730789405e+00 3.122261334122272e+00 1.278195264661733e+00 2.045049466127672e+00 1.245763529071241e-01 1.153618911754609e+00
3.688970488990313e+00 2.924934919497857e+00 1.250022080562299e+00 2.438948408428014e+00 1.353637199418962e-01 1.114658360620403e+00
3.406108510940481e+00 3.366256324610310e+00 1.271957865969826e+00 2.134150644970655e+00 1.369460040066740e-01 1.135011861963152e+00
3.296882425101450e+00 3.147746869617153e+00 1.265113852688919e+00 2.031768572412531e+00 1.246119474533470e-01 1.140501905235573e+00
3.459664917210330e+00 3.154959361403900e+00 1.263251538167080e+00 2.196413379043251e+00 1.323114732972380e-01 1.130940064869842e+00
2.818627071492146e+00 4.601133954410602e+00 1.239606109845309e+00 1.579020961646837e+00 1.599066258365239e-01 1.079699484008785e+00
3.423772356410689e+00 3.724632323193318e+00 1.287808798868175e+00 2.135963557542514e+00 1.484490062236797e-01 1.139359792644496e+00
3.438159657175605e+00 3.146539980598714e+00 1.285635027657804e+00 2.152524629517801e+00 1.292083158729789e-01 1.156426711784825e+00
3.380709249515029e+00 3.391585005609999e+00 1.254485177927137e+00 2.126224071587892e+00 1.392322282385658e-01 1.115252949688571e+00
3.309866771393367e+00 2.962468042986361e+00 1.241665235899145e+00 2.068201535494222e+00 1.224121979444189e-01 1.119253037954726e+00
3.562682826595789e+00 3.101441041622715e+00 1.235697819409306e+00 2.326985007186483e+00 1.391750783055527e-01 1.096522741103753e+00
3.513354560301759e+00 2.730674292436360e+00 1.270886148030094e+00 2.242468412271664e+00 1.197909316546201e-01 1.151095216375474e+00
3.270619776763608e+00 3.719601278780973e+00 1.279811264864312e+00 1.990808511899296e+00 1.430800428280010e-01 1.136731222036311e+00
3.365602312872171e+00 3.339375958685825e+00 1.287983628847049e+00 2.077618684025121e+00 1.334459269814606e-01 1.154537701865589e+00
3.331176730814674e+00 3.341204305806491e+00 1.294861886251421e+00 2.036314844563253e+00 1.299111195455916e-01 1.164950766705830e+00
3.491225237076462e+00 2.681018210394016e+00 1.248715829688357e+00 2.242509407388106e+00 1.200869030836993e-01 1.128628926604657e+00
3.655904308118615e+00 3.115841441895132e+00 1.267545347542315e+00 2.388358960576300e+00 1.411507210742777e-01 1.126394626468038e+00
3.048358723258239e+00 3.767830865211712e+00 1.311296499420187e+00 1.737062223838052e+00 1.311813777181820e-01 1.180115121702004e+00
3.509786742033889e+00 3.089519463135833e+00 1.279594315993329e+00 2.230192426040559e+00 1.293339306531066e-01 1.150260385340223e+00
3.488521931024991e+00 3.503199660358595e+00 1.304308956433477e+00 2.184212974591514e+00 1.440141517403159e-01 1.160294804693160e+00
3.472119123391211e+00 2.977242050337409e+00 1.268740501153688e+00 2.203378622237523e+00 1.268210854178149e-01 1.141919415735874e+00
3.524197362697816e+00 3.010897294667724e+00 1.269148090748786e+00 2.255049271949030e+00 1.308556009157747e-01 1.138292489833012e+00
3.457019599919210e+00 3.455729010868579e+00 1.298255561718275e+00 2.158764038200935e+00 1.398439529367644e-01 1.158411608781512e+00
3.408476390808687e+00 3.199783443437173e+00 1.232394555537333e+00 2.176081835271353e+00 1.368763956175464e-01 1.095518159919786e+00
3.334816692773316e+00 3.191913619957738e+00 1.266391800005647e+00 2.068424892767669e+00 1.283361950995892e-01 1.138055604906058e+00
3.393605777092852e+00 3.114817773609353e+00 1.254969134321949e+00 2.138636642770903e+00 1.296902175186660e-01 1.125278916803283e+00
3.677263665916272e+00 2.822470147439547e+00 1.243759619233632e+00 2.433504046682640e+00 1.335000541367160e-01 1.110259565096916e+00
3.383795745123340e+00 3.557587594824942e+00 1.283846915356027e+00 2.099948829767313e+00 1.412046499991238e-01 1.142642265356903e+00
3.158934083658622e+00 4.035069970837159e+00 1.317106740558362e+00 1.841827343100259e+00 1.448656953118678e-01 1.172241045246494e+00
3.022824150733584e+00 3.626054990770130e+00 1.241196886246749e+00 1.781627264486835e+00 1.336543995381357e-01 1.107542486708614e+00
3.142983453349347e+00 3.767375072887501e+00 1.276997759855124e+00 1.865985693494223e+00 1.394540580161979e-01 1.137543701838926e+00
3.091294440625624e+00 3.962664463252991e+00 1.278061576751311e+00 1.813232863874314e+00 1.449044418275546e-01 1.133157134923755e+00
3.541748974775752e+00 2.880223244611370e+00 1.231248282827482e+00 2.310500691948270e+00 1.307782388501665e-01 1.100470043977316e+00
2.871672336770045e+00 4.278315991751874e+00 1.281912922298047e+00 1.589759414471998e+00 1.470520474009139e-01 1.134860874897133e+00
2.545827501398176e+00 4.600107402329775e+00 1.298596299227141e+00 1.247231202171035e+00 1.423079580905481e-01 1.156288341136593e+00
3.366045354686997e+00 2.677056542164514e+00 1.261265793028334e+00 2.104779561658663e+00 1.135522731206893e-01 1.147713519907645e+00
3.235943978134933e+00 3.198334906025800e+00 1.316209031135169e+00 1.919734946999764e+00 1.202797585881570e-01 1.195929272547012e+00
3.438134177830856e+00 3.159853184908265e+00 1.273045162473551e+00 2.165089015357304e+00 1.316411252107427e-01 1.141404037262808e+00
3.371633477219822e+00 2.847560250834778e+00 1.262757280862818e+00 2.108876196357004e+00 1.194209286740798e-01 1.143336352188739e+00
3.494949118096862e+00 2.897975264542854e+00 1.292339339567404e+00 2.202609778529458e+00 1.223985768237079e-01 1.169940762743696e+00
3.429187715207834e+00 3.566164829534464e+00 1.288290695643902e+00 2.140897019563933e+00 1.437308720625515e-01 1.144559823581350e+00
2.775942798016333e+00 3.908480183570059e+00 1.322918471068678e+00 1.453024326947655e+00 1.258498634764046e-01 1.197068607592273e+00
3.523874897566708e+00 3.042883936985042e+00 1.305615846394311e+00 2.218259051172398e+00 1.281397837023295e-01 1.177476062691982e+00
2.814354984325099e+00 3.720699932402452e+00 1.252356171204573e+00 1.561998813120525e+00 1.290113646067400e-01 1.123344806597833e+00
2.752756600317556e+00 4.284833851330344e+00 1.275712376189996e+00 1.477044224127560e+00 1.423372409193067e-01 1.133375135270690e+00
3.311232545281154e+00 3.349422234983870e+00 1.291630990995920e+00 2.019601554285234e+00 1.311420792881966e-01 1.160488911707723e+00
3.395878608966269e+00 3.443325156528454e+00 1.288828907506826e+00 2.107049701459443e+00 1.403483537912004e-01 1.148480553715627e+00
3.713420762189136e+00 2.676029748277871e+00 1.237836509942699e+00 2.475584252246438e+00 1.303812711177541e-01 1.107455238824945e+00
3.410193424232955e+00 3.366886967262530e+00 1.260721292841362e+00 2.149472131391593e+00 1.388286281536525e-01 1.121892664687711e+00
3.490024754764685e+00 2.639832277511774e+00 1.273952020115164e+00 2.216072734649520e+00 1.170586205752759e-01 1.156893399539888e+00
3.068319550064672e+00 3.441769183171378e+00 1.229274555317244e+00 1.839044994747429e+00 1.298084219061890e-01 1.099466133411054e+00
3.249217852918310e+00 3.593161659867334e+00 1.264636583717270e+00 1.984581269201040e+00 1.397330204083981e-01 1.124903563308872e+00
3.308925293966940e+00 2.846851582337313e+00 1.284983363686643e+00 2.023941930280297e+00 1.135206575209480e-01 1.171462706165695e+00
3.325169197904474e+00 3.357188210936152e+00 1.295046518588529e+00 2.030122679315945e+00 1.313476918628335e-01 1.163698826725694e+00
3.146469613098529e+00 2.918550266031462e+00 1.310695260293637e+00 1.835774352804892e+00 1.069403882981996e-01 1.203754871995437e+00
3.371096522459132e+00 3.067464956629741e+00 1.312981995585935e+00 2.058114526873196e+00 1.212250124011092e-01 1.191756983184827e+00
3.442975704649528e+00 3.432447083025717e+00 1.311702921925592e+00 2.131272782723935e+00 1.368757859080015e-01 1.174827136017590e+00
2.544075429085468e+00 4.520157768008596e+00 1.285368735331293e+00 1.258706693754175e+00 1.420805513612362e-01 1.143288183970056e+00
3.391469412284352e+00 3.198053875203774e+00 1.271780646463393e+00 2.119688765820960e+00 1.298523334039766e-01 1.141928313059416e+00
3.361747830819383e+00 3.210704936789180e+00 1.261069299353171e+00 2.100678531466212e+00 1.308558481380990e-01 1.130213451215072e+00
3.368559187743503e+00 3.902913165325475e+00 1.264760897682978e+00 2.103798290060525e+00 1.559329855116283e-01 1.108827912171349e+00
3.667467009546689e+00 2.681414585482809e+00 1.267338985930862e+00 2.400128023615828e+00 1.266366334952243e-01 1.140702352435638e+00
3.176163989139525e+00 3.763032832392621e+00 1.316436432317513e+00 1.859727556822012e+00 1.379668954748793e-01 1.178469536842633e+00
3.455240603854875e+00 2.920440405094923e+00 1.254530057161341e+00 2.200710546693534e+00 1.258584445680427e-01 1.128671612593299e+00
3.375321923047315e+00 3.177498307145363e+00 1.274567935897515e+00 2.100753987149800e+00 1.282619000286181e-01 1.146306035868897e+00
3.358902415801962e+00 3.549463363810127e+00 1.287707961406591e+00 2.071194454395370e+00 1.405376256835608e-01 1.147170335723030e+00
3.278154547470800e+00 3.446749357434154e+00 1.259057077970502e+00 2.019097469500298e+00 1.362558291547106e-01 1.122801248815791e+00
3.487659344445495e+00 3.330889181724994e+00 1.259999056763111e+00 2.227660287682384e+00 1.402466884159945e-01 1.119752368347116e+00
3.681050243858586e+00 2.515608727247542e+00 1.250558412597897e+00 2.430491831260689e+00 1.229255901961534e-01 1.127632822401744e+00
3.821068791009571e+00 3.282275315918716e+00 1.245924247979140e+00 2.575144543030430e+00 1.560668038445794e-01 1.089857444134561e+00
3.502126552225812e+00 3.411983121059766e+00 1.282209820178902e+00 2.219916732046911e+00 1.430795205659387e-01 1.139130299612962e+00
2.982548754713808e+00 4.021705470588951e+00 1.296692069067253e+00 1.685856685646556e+00 1.404585118484195e-01 1.156233557218834e+00
3.203605981076433e+00 3.489929636923059e+00 1.342899219971090e+00 1.860706761105343e+00 1.261246638443693e-01 1.216774556126721e+00
3.633045936343811e+00 3.067958636713214e+00 1.243117638462761e+00 2.389928297881050e+00 1.379509683963527e-01 1.105166670066408e+00
3.127221200588177e+00 3.280444747937728e+00 1.281964507461421e+00 1.845256693126756e+00 1.229995545254329e-01 1.158964952935987e+00
3.499587326970480e+00 3.080260120806309e+00 1.268370293706602e+00 2.231217033263878e+00 1.314447784235570e-01 1.136925515283045e+00
2.677095420044072e+00 4.323805006417681e+00 1.249979381104293e+00 1.427116038939779e+00 1.419529767326148e-01 1.108026404371678e+00
3.111250161648883e+00 3.529689524530830e+00 1.241666159329160e+00 1.869584002319723e+00 1.319509888636263e-01 1.109715170465533e+00
3.340296718985216e+00 3.630962323516855e+00 1.278737694930695e+00 2.061559024054521e+00 1.442678074411975e-01 1.134469887489498e+00
3.239944013770614e+00 2.992198011579607e+00 1.234805957125198e+00 2.005138056645416e+00 1.201230344228146e-01 1.114682922702384e+00
3.300854475745793e+00 3.220704748252125e+00 1.283580661300769e+00 2.017273814445024e+00 1.269042776441736e-01 1.156676383656595e+00
3.308081461393341e+00 3.329220149797467e+00 1.283846466262324e+00 2.024234995131017e+00 1.305350021618009e-01 1.153311464100524e+00
3.138854496578785e+00 3.502921038990074e+00 1.272306513039345e+00 1.866547983539439e+00 1.308892105306260e-01 1.141417302508719e+00
3.446999477170455e+00 3.170283346970694e+00 1.235615073336505e+00 2.211384403833950e+00 1.361665474018670e-01 1.099448525934638e+00
3.388504942638261e+00 2.800671835195889e+00 1.277682065445441e+00 2.110822877192820e+00 1.165709284182708e-01 1.161111137027171e+00
2.545769034226030e+00 4.452259803979809e+00 1.256289982004124e+00 1.289479052221906e+00 1.426422099914830e-01 1.113647772012641e+00
2.465234921149985e+00 4.416209026397153e+00 1.255065338000005e+00 1.210169583149980e+00 1.358160118188723e-01 1.119249326181133e+00
3.136948878886035e+00 3.692088544257884e+00 1.270432027364227e+00 1.866516851521808e+00 1.384843616705968e-01 1.131947665693630e+00
3.496532901560121e+00 3.040182492146301e+00 1.274974893726124e+00 2.221558007833997e+00 1.299916489534484e-01 1.144983244772675e+00
3.136751391025013e+00 3.410861999932794e+00 1.267465348897127e+00 1.869286042127885e+00 1.290440402211919e-01 1.138421308675936e+00
3.423517113335969e+00 3.251438201578531e+00 1.244303005945602e+00 2.179214107390367e+00 1.379145408076829e-01 1.106388465137919e+00
3.121573328622165e+00 3.647240043821446e+00 1.291345283986436e+00 1.830228044635729e+00 1.337562272311621e-01 1.157589056755274e+00
3.387887598670424e+00 3.079607626466550e+00 1.279484793728864e+00 2.108402804941560e+00 1.273063830896484e-01 1.152178410639215e+00
2.965244687693383e+00 4.256502990732629e+00 1.275134969946400e+00 1.690109717746983e+00 1.507084869838603e-01 1.124426482962539e+00
3.155503271757659e+00 3.493643381549115e+00 1.281506497602989e+00 1.873996774154670e+00 1.310047764262250e-01 1.150501721176764e+00
3.187862255916232e+00 3.109494164386295e+00 1.226220762064638e+00 1.961641493851594e+00 1.256777099249673e-01 1.100543052139670e+00
3.451891418860487e+00 2.714031414205964e+00 1.276717785939098e+00 2.175173632921389e+00 1.154156280736558e-01 1.161302157865442e+00
3.178707661538404e+00 3.855138031184290e+00 1.265315472068034e+00 1.913392189470370e+00 1.462587889733300e-01 1.119056683094705e+00
3.244647649445653e+00 3.102810351211438e+00 1.276084309787875e+00 1.968563339657778e+00 1.212443085811309e-01 1.154840001206745e+00
3.365832941337007e+00 3.045184999014400e+00 1.295359253175006e+00 2.070473688162001e+00 1.222696336531557e-01 1.173089619521851e+00
3.350537352306411e+00 3.649255378135478e+00 1.310114008494189e+00 2.040423343812222e+00 1.408309417215030e-01 1.169283066772686e+00
3.450940743216611e+00 3.554858284426823e+00 1.278305877910266e+00 2.172634865306345e+00 1.447592089668236e-01 1.133546668943442e+00
3.149066580157231e+00 3.184731591818107e+00 1.262135911158012e+00 1.886930668999219e+00 1.210634837499122e-01 1.141072427408099e+00
3.540068032284044e+00 2.982169238681610e+00 1.267634417554063e+00 2.272433614729981e+00 1.299439041542930e-01 1.137690513399770e+00
3.401190915040459e+00 3.041106723464173e+00 1.261854127093502e+00 2.139336787946957e+00 1.262381986951980e-01 1.135615928398304e+00
2.826307860194321e+00 3.661114113729786e+00 1.269642555797813e+00 1.556665304396508e+00 1.233660571693487e-01 1.146276498628465e+00
3.317675289820937e+00 3.590122523013791e+00 1.318321187959377e+00 1.999354101861561e+00 1.363808214359649e-01 1.181940366523411e+00
3.262097342058782e+00 2.942701608551795e+00 1.295796007820033e+00 1.966301334238749e+00 1.129570489229691e-01 1.182838958897065e+00
3.572000590148136e+00 3.030192276041860e+00 1.270823101902562e+00 2.301177488245574e+00 1.348834548620645e-01 1.135939647040497e+00
